eventId,tileId,flooded,elevationM,slopeDegrees,flowAccumulation,topographicWetnessIndex,curvature,relativeElevationZ,landCoverClass,imperviousPct,distanceToWaterM,femaSfha
DFO_2606_From_20050105_to_20050201,9/142/186,0,129.5449676513672,85.62700653076172,7.0,-0.4921580727567427,8.152224836521782e-06,-1.647883892113044,0.0,127.0,143.84999203195204,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,208.8560028076172,82.03059387207031,1.0,-1.2743904511250685,-1.540072844363749e-06,-0.8184940632813834,0.0,127.0,204.09534833604084,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,296.2181396484375,87.44149017333984,1.0,-2.415436043670496,-6.072955329727847e-06,0.09508962123400133,0.0,127.0,68.54958806240982,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,295.6160888671875,61.21440505981445,6.0,1.3415522083846372,7.128686547730467e-07,0.08879371558322816,0.0,127.0,86.17120339825595,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,117.7807388305664,86.46550750732422,2.0,-1.686393349246196,2.0794232113985345e-06,-1.770907525694399,0.0,127.0,196.01106298993238,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,132.07034301757812,74.86097717285156,184.0,3.9103611790190604,8.381768566323444e-06,-1.6214749486590723,0.0,127.0,114.17593757760831,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,339.3735656738281,72.7707748413086,1.0,-0.4807749183715099,-1.2513059118646197e-05,0.5463845934133619,0.0,127.0,658.4518559140455,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,147.60704040527344,87.67469024658203,4.0,-1.5947932368601245,3.5451375879347324e-06,-1.4590009781503863,0.0,127.0,592.03513761788,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,147.52426147460938,87.37033081054688,4.0,-1.4716880397947254,6.216545443749055e-06,-1.459866633263815,0.0,127.0,255.91586883269616,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,202.71998596191406,79.47868347167969,1.0,-0.9922025518955659,-1.9355827589606633e-06,-0.8826610477538444,0.0,127.0,246.11391322990445,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,180.0166473388672,83.47859191894531,1.0,-1.4768006120031165,1.0596882020763587e-06,-1.1200796881407642,0.0,127.0,151.13927211049037,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,262.6761169433594,86.510986328125,4.0,-1.1885418960355736,4.583076588460244e-06,-0.2556738307273258,0.0,127.0,140.42654865991915,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,242.96302795410156,87.28402709960938,4.0,-1.4393631693757152,8.482821840516408e-07,-0.4618221361974683,0.0,127.0,407.9092553176595,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,304.2336730957031,87.823974609375,1.0,-2.5774777559684225,-3.999038199253846e-06,0.1789115244625359,0.0,127.0,185.85689349373598,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,283.56793212890625,80.86187744140625,1.0,-1.1357025057624215,3.3932083169929683e-06,-0.037199075145246556,0.0,127.0,502.87624104639696,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,193.97567749023438,80.31263732910156,102.0,2.8652117910694876,3.2555244615650736e-06,-0.9741040669035717,0.0,127.0,57.47762989473187,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,216.57945251464844,83.96770477294922,30.0,1.1855364683886065,7.884543151703838e-07,-0.7377266061692088,0.0,127.0,229.80712750043216,False
