cellId,flooded,permWater,clearPerc,eventId,dfoMainCause,dfoSeverity,elevationM,slopeDegrees,flowAccumulation,topographicWetnessIndex,landCoverClass,imperviousPct,distanceToWaterM,distanceToRoadM,femaSfha,relativeElevationZ
cell-059-014,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,29.183568954467773,7.1779255867004395,2.0,3.094168860529266,41,0,29.52399784862064,25.10142221939424,False,0.997
cell-059-015,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,28.98515510559082,2.571894407272339,1.0,3.595057658174399,41,0,129.52399784862064,0.0,False,0.984
cell-059-016,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,27.37996482849121,2.3790903091430664,1.0,3.6584116591269047,41,0,192.7180076269433,0.0,False,0.881
cell-059-017,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,26.392568588256836,4.355389595031738,4.0,4.060956499283256,22,45,194.17624557336012,0.0,False,0.817
cell-059-018,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,33.07982635498047,3.271106004714966,3.0,4.087065955500101,22,35,226.94821323000937,0.0,False,1.248
cell-059-019,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,31.86713218688965,1.8897651433944702,107.0,7.82881224452953,23,50,289.33117048991284,0.0,False,1.17
cell-059-020,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,29.574485778808594,11.648078918457031,4.0,3.141242913583733,22,35,272.1814159831838,0.0,False,1.022
cell-059-021,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,27.20948600769043,3.047342538833618,2.0,3.859488064360822,24,92,212.87751566650357,0.0,False,0.87
cell-059-022,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,28.52863311767578,2.0154755115509033,1.0,3.7900001131819026,22,46,158.04546112035408,0.0,False,0.955
cell-059-023,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,24.360546112060547,5.1120829582214355,2.0,3.4066100836928075,21,10,93.15077618390531,0.0,False,0.686
cell-059-024,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,17.519506454467773,10.752387046813965,7.0,3.6893841198531336,21,3,0.0,0.0,True,0.246
cell-059-025,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,8.749957084655762,5.420575141906738,9.0,4.557426733125058,22,48,0.0,0.0,True,-0.319
cell-059-026,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,12.91596508026123,7.812133312225342,3.0,3.3022662187282394,21,11,89.61847069773602,0.0,True,-0.051
cell-059-027,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,21.702999114990234,3.925006866455078,1.0,3.2363825576944127,22,48,187.29351038072926,0.0,False,0.515
cell-059-028,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,28.49396324157715,5.6567535400390625,1.0,2.909086691350642,21,18,286.5569670603096,0.0,False,0.953
cell-059-029,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,24.397199630737305,3.274766683578491,3.0,4.086111812402074,22,37,386.0529975915827,0.0,False,0.689
cell-059-030,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,23.48509407043457,9.174331665039062,1.0,2.456290362081077,22,46,485.5490281228557,0.0,False,0.63
cell-059-031,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,24.98822021484375,9.903783798217773,2.0,2.788197983625256,21,4,585.1220678088708,0.0,False,0.727
cell-059-032,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,20.195556640625,3.839280366897583,2.0,3.6611533393829077,22,49,682.8895053663944,0.0,False,0.418
cell-059-033,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,17.328041076660156,0.7610854506492615,61.0,7.887113420260934,23,68,602.6418519737274,0.0,False,0.234
cell-059-034,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,17.577993392944336,0.49047303199768066,1.0,4.6798626343937615,24,86,522.1958195669127,0.0,False,0.25
cell-060-011,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,42.604366302490234,6.999082088470459,2.0,3.1177620401517467,41,0,6.416784058746446,0.0,False,1.861
cell-060-012,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,28.253570556640625,2.374828338623047,38.0,6.630272570518541,41,0,8.45649155776482,0.0,False,0.937
cell-060-013,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,17.749706268310547,5.211024761199951,58.0,6.368182707298774,41,0,0.0,0.0,False,0.261
cell-060-014,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,28.054231643676758,4.84697151184082,2.0,3.4546193483164895,41,0,45.40539018280189,0.0,False,0.924
cell-060-015,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,29.594209671020508,0.39023327827453613,1.0,4.7788713413776955,41,0,135.94439661477412,0.0,False,1.024
cell-060-016,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,23.76459312438965,2.8498058319091797,77.0,7.173800524038617,21,17,173.66918726453605,0.0,False,0.648
cell-060-017,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,26.61067771911621,3.130906105041504,56.0,6.781059624915881,22,26,170.66034235991538,0.0,False,0.831
cell-060-018,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,32.57627868652344,2.7229270935058594,2.0,3.9535421998401703,22,22,180.0864453456924,0.0,False,1.216
cell-060-019,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,35.935306549072266,3.04707670211792,3.0,4.147243659908609,23,52,216.1016292612756,0.0,False,1.432
cell-060-020,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,26.374309539794922,5.438899993896484,11.0,4.736676252774512,23,76,252.05398000866518,0.0,False,0.816
cell-060-021,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,25.77941131591797,5.378252029418945,4.0,3.8714101974053063,22,37,241.6501302783581,0.0,False,0.778
cell-060-022,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,28.39080047607422,4.131691932678223,2.0,3.596763631148656,22,44,163.82359839262674,0.0,False,0.946
cell-060-023,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,22.174055099487305,0.7281204462051392,1.0,4.478150696837739,23,52,68.75021916004329,0.0,False,0.546
cell-060-024,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,8.142800331115723,8.516178131103516,52.0,5.804501651977773,21,4,0.0,0.0,True,-0.358
cell-060-025,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,14.731163024902344,9.363629341125488,2.0,2.842171359720732,22,47,2.434874602873207,0.0,True,0.066
cell-060-026,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,13.345022201538086,7.832847595214844,2.0,3.012084826929332,22,49,97.83688066073493,0.0,False,-0.023
cell-060-027,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,26.39614486694336,6.796322822570801,1.0,2.739713564588436,21,3,195.93069783790816,0.0,False,0.818
cell-060-028,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,25.267885208129883,4.881993293762207,3.0,3.735827859184465,21,2,294.92614265948885,0.0,False,0.745
cell-060-029,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,25.280935287475586,17.130308151245117,2.0,2.243626880726039,21,5,394.4287272661066,0.0,False,0.746
cell-060-030,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,19.80251693725586,3.1165781021118164,2.0,3.8405048398573602,22,41,494.1321808600571,0.0,False,0.393
cell-060-031,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,19.101152420043945,2.8832736015319824,8.0,5.004568063054813,21,9,593.935352904903,0.0,False,0.348
cell-060-032,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,17.636133193969727,0.5375764966011047,14.0,6.651421664775524,22,49,693.7952109225223,0.0,False,0.253
cell-061-011,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,42.7806282043457,6.060725688934326,2.0,3.25126191146057,41,0,66.7225647376198,0.0,False,1.873
cell-061-012,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,25.128620147705078,7.612142086029053,14.0,4.648466183650452,41,0,9.78005334384038,0.0,False,0.736
cell-061-013,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,15.21789264678955,3.7158262729644775,4.0,4.200445701366561,41,0,0.0,0.0,True,0.098
cell-061-014,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,26.839885711669922,5.864401340484619,3.0,3.569213453744597,41,0,21.918759997384385,0.0,False,0.846
cell-061-015,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,25.51047134399414,4.703312397003174,7.0,4.462443503505219,22,42,102.98684113762152,0.0,False,0.761
cell-061-016,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,23.345247268676758,11.713096618652344,4.0,3.1357834147760717,21,2,74.50698912743938,0.0,False,0.621
cell-061-017,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,22.987390518188477,3.85178804397583,24.0,5.778577153818069,22,23,70.66034235991538,0.0,False,0.598
cell-061-018,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,27.198884963989258,3.334106922149658,31.0,6.150212439799075,22,34,82.07746242313709,0.0,False,0.869
cell-061-019,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,28.7097225189209,8.206161499023438,1.0,2.562574290117833,21,17,134.00197247637925,0.0,False,0.967
cell-061-020,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,19.470243453979492,8.519183158874512,6.0,3.7797842146162455,23,64,156.64457816400758,0.0,False,0.372
cell-061-021,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,22.977563858032227,9.94612979888916,3.0,3.0717621426687063,21,18,141.79739131986662,0.0,False,0.597
cell-061-022,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,22.911813735961914,3.7585456371307373,31.0,6.046802197012596,22,49,136.54546137706487,0.0,False,0.593
cell-061-023,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,17.316396713256836,10.464936256408691,3.0,3.02255833557985,22,20,59.56308882284064,0.0,True,0.233
cell-061-024,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,7.172116756439209,2.257528781890869,2.0,4.105977710544296,21,3,0.0,0.0,True,-0.42
cell-061-025,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,14.31906509399414,3.268447160720825,2.0,3.800077327869668,22,38,20.01389441175661,0.0,True,0.04
cell-061-026,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,20.11726951599121,8.325043678283691,2.0,2.9543942836422192,21,5,115.58655305842785,0.0,False,0.413
cell-061-027,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,15.504761695861816,4.271665096282959,5.0,4.260481094122094,23,75,215.13061161621746,0.0,False,0.116
cell-061-028,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,27.017080307006836,0.5310861468315125,1.0,4.64238066820255,22,21,314.9636627625587,0.0,False,0.858
cell-061-029,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,24.06186294555664,11.32365608215332,4.0,3.168900049730018,22,36,412.85815199968994,0.0,False,0.667
cell-061-030,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,19.45359230041504,0.5046186447143555,2.0,5.0721126015516855,22,42,509.83495453554264,0.0,False,0.37
cell-062-011,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,35.93174362182617,4.6698126792907715,44.0,6.196063806097694,41,0,145.5368501300948,0.0,False,1.432
cell-062-012,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,27.32781219482422,7.575313091278076,404.0,7.948867800842451,41,0,61.11200397226501,6.485109708737583,False,0.878
cell-062-013,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,17.653671264648438,11.325230598449707,5.0,3.3510856797530004,41,0,0.0,0.0,True,0.255
cell-062-014,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,13.230728149414062,5.926445007324219,6.0,4.1191662394371305,41,0,0.0,45.403790431213565,True,-0.03
cell-062-015,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,12.5272216796875,6.3247833251953125,7.0,4.192738789837765,90,0,9.514985535293818,0.0,True,-0.076
cell-062-016,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,15.226633071899414,6.044809341430664,1.0,2.8482178241864866,21,1,0.0,0.0,True,0.098
cell-062-017,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,11.865593910217285,12.646236419677734,11.0,3.935744109692658,22,28,0.0,0.0,True,-0.118
cell-062-018,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,20.278310775756836,9.810802459716797,17.0,4.589055361605244,22,42,2.7890568738803267,0.0,True,0.424
cell-062-019,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,21.22858428955078,8.961615562438965,2.0,2.8842041822504534,23,61,76.31848152206736,0.0,False,0.485
cell-062-020,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,15.835199356079102,5.132572174072266,8.0,4.50160462013778,22,45,70.76545683367505,0.0,False,0.137
cell-062-021,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,13.340009689331055,3.3437490463256836,7.0,4.761447245751369,23,65,41.979257311973974,0.0,False,-0.023
cell-062-022,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,13.058208465576172,4.684642314910889,10.0,4.7844586831380775,23,59,36.647831500466054,0.0,True,-0.041
cell-062-023,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,10.954289436340332,4.71456241607666,2.0,3.479474139615827,22,43,6.391754431014179,0.0,True,-0.177
cell-062-024,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,7.052371978759766,1.6046468019485474,7.0,5.349250385178431,21,15,0.0,0.0,True,-0.428
cell-062-025,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,11.036824226379395,3.3964178562164307,6.0,4.614525112810773,21,16,40.43110207977151,0.0,True,-0.172
cell-062-026,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,14.433247566223145,4.751187324523926,1.0,3.0670730716869894,22,48,140.4252929823837,0.0,False,0.047
cell-062-027,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,18.173585891723633,9.265108108520508,2.0,2.8523188391675722,21,1,240.41948388499586,0.0,False,0.288
cell-062-028,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,16.45114517211914,4.605788707733154,3.0,3.7880395306513286,21,5,334.9760386900538,0.0,False,0.177
cell-063-011,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,49.964027404785156,2.8165082931518555,2.0,3.9254970607204984,41,0,196.0536752647864,0.0,False,2.335
cell-063-012,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,37.87644577026367,6.656006336212158,4.0,3.6754134526040594,41,0,98.86914024915441,0.0,False,1.557
cell-063-013,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,16.750961303710938,11.131182670593262,15.0,4.348797676850604,41,0,16.62180127146778,0.0,True,0.196
cell-063-014,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,12.282206535339355,6.263377666473389,2.0,3.2209270454638945,90,0,0.0,41.2417557414225,True,-0.091
cell-063-015,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,12.655667304992676,11.004375457763672,7.0,3.666826601173196,31,0,0.0,0.0,True,-0.067
cell-063-016,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,16.18016242980957,13.981562614440918,9.0,3.653565459700954,41,0,0.0,1.2559410066467391,True,0.16
cell-063-017,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,15.49294376373291,6.04029655456543,17.0,5.046129805027351,41,0,0.0,30.4573015235186,True,0.115
cell-063-018,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,11.506930351257324,3.7965471744537354,1.0,3.265451433313706,22,28,0.0,0.0,True,-0.141
cell-063-019,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,12.237966537475586,2.994180202484131,12.0,5.340648074299286,21,13,0.0,0.0,True,-0.094
cell-063-020,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,9.986708641052246,4.821346759796143,11.0,4.845676529938769,21,2,0.0,0.0,True,-0.239
cell-063-021,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,7.968604564666748,1.2730059623718262,1222.0,10.544174123555091,21,2,0.0,0.0,True,-0.369
cell-063-022,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,9.487456321716309,4.127641677856445,4.0,4.108453761866462,21,14,0.0,0.0,True,-0.271
cell-063-023,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,8.426409721374512,2.6573801040649414,5.0,4.666809531815275,21,7,0.0,5.359006103128195,True,-0.34
cell-063-024,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,11.051837921142578,7.72121000289917,5.0,3.718773367095078,22,44,0.0,0.0,True,-0.171
cell-063-025,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,9.422758102416992,0.5561256408691406,1.0,4.61995247596726,21,10,60.25307780886273,0.0,True,-0.275
cell-063-026,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,12.221006393432617,2.1686697006225586,2.0,4.137909636989748,22,40,155.24653303627258,0.0,True,-0.095
cell-063-027,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,23.513343811035156,12.4794921875,4.0,3.0733947282065417,22,21,249.5809565484093,0.0,False,0.632
cell-063-028,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,19.8646240234375,1.1213194131851196,1.0,4.2140334007229034,22,46,347.0612264595824,0.0,False,0.397
cell-064-011,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,50.5759162902832,1.5440967082977295,5.0,5.089784082479082,41,0,135.90242553927777,0.0,False,2.375
cell-064-012,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,31.105009078979492,14.902063369750977,8.0,3.484151616430609,41,0,97.01594317820854,0.0,False,1.121
cell-064-013,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,14.944862365722656,5.39328670501709,149.0,7.270068754692915,90,0,0.0,0.0,True,0.08
cell-064-014,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,10.774398803710938,1.338486671447754,4.0,5.009678263182796,90,0,0.0,3.7032653326236704,True,-0.188
cell-064-015,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,15.635964393615723,2.8898556232452393,2.0,3.904049685115199,21,8,20.13979455632199,0.0,True,0.125
cell-064-016,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,25.847095489501953,9.169637680053711,3.0,3.1499277795623253,41,0,66.36446575820446,1.9545355412410572,False,0.782
cell-064-017,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,24.47480583190918,6.263632774353027,3.0,3.508571540363754,41,0,34.91429262836453,14.585117508308032,False,0.694
cell-064-018,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,17.82217025756836,13.606208801269531,3.0,2.7644611304430597,21,10,12.389474851079285,0.0,True,0.265
cell-064-019,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,11.649458885192871,3.1727118492126465,1.0,3.4199072365293084,21,6,0.0,0.0,True,-0.132
cell-064-020,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,11.535784721374512,3.2635867595672607,1.0,3.395881265263221,21,11,0.0,0.0,True,-0.139
cell-064-021,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,10.069344520568848,0.8597482442855835,9.0,5.991202082699187,21,5,25.461280524004874,0.0,True,-0.234
cell-064-022,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,18.180686950683594,3.0946109294891357,1.0,3.4410240075657956,41,0,57.77014250368915,0.0,False,0.289
cell-064-023,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,13.51583480834961,4.143043041229248,1.0,3.188879829456482,43,0,63.24979837613273,0.0,True,-0.012
cell-064-024,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,12.598968505859375,2.505077838897705,26.0,6.219253451513515,21,18,81.00233557755334,0.0,False,-0.071
cell-064-025,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,17.236347198486328,2.8695287704467773,1.0,3.504482666318939,43,0,121.91153968624748,0.0,False,0.228
cell-064-026,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,15.132394790649414,7.661649703979492,4.0,3.5437489955612325,22,25,192.58669151765247,0.0,True,0.092
cell-064-027,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,24.219074249267578,8.099004745483398,2.0,2.98049329254824,22,41,281.6324626010989,0.0,True,0.677
